,intended vote,education,age
20221,leave,,51
20222,leave,3.0,33
20223,leave,2.0,59
20224,leave,,58
20225,leave,2.0,60
20226,stay,4.0,57
20227,stay,4.0,33
20228,leave,,42
20229,don't know,3.0,30
20230,leave,2.0,54
20231,leave,,51
20232,leave,4.0,24
20233,stay,4.0,27
20234,leave,2.0,74
20235,stay,3.0,61
20236,leave,3.0,40
20237,leave,4.0,47
20238,leave,4.0,37
20239,leave,,83
20240,don't know,4.0,49
20241,stay,5.0,45
20242,leave,1.0,58
20243,leave,3.0,44
20244,stay,3.0,59
20245,leave,4.0,69
20246,leave,1.0,66
20247,stay,5.0,63
20248,stay,3.0,64
20249,don't know,2.0,48
20250,don't know,4.0,69
20251,leave,3.0,54
20252,leave,,36
20253,stay,,38
20254,leave,4.0,37
20255,leave,1.0,73
20256,leave,2.0,70
20257,stay,3.0,69
20258,stay,1.0,70
20259,stay,4.0,45
20260,don't know,3.0,75
20261,leave,3.0,58
20262,stay,2.0,72
20263,leave,2.0,63
20264,stay,4.0,53
20265,don't know,4.0,36
20266,stay,4.0,58
20267,leave,2.0,59
20268,stay,5.0,34
20269,leave,4.0,52
20270,leave,3.0,64
20271,leave,1.0,64
20272,don't know,4.0,45
20273,don't know,3.0,49
20274,don't know,2.0,48
20275,leave,4.0,67
20276,won't vote,2.0,38
20277,stay,3.0,31
20278,leave,2.0,44
20279,stay,3.0,30
20280,leave,1.0,76
20281,leave,4.0,42
20282,won't vote,,73
20283,stay,,37
20284,leave,2.0,71
20285,stay,2.0,51
20286,leave,3.0,64
20287,leave,1.0,61
20288,leave,4.0,54
20289,stay,4.0,43
20290,don't know,3.0,59
20291,leave,2.0,69
20292,stay,3.0,53
20293,leave,4.0,52
20294,leave,4.0,35
20295,stay,4.0,58
20296,stay,4.0,49
20297,leave,2.0,49
20298,stay,2.0,50
20299,stay,2.0,80
20300,leave,4.0,44
20301,leave,,64
20302,don't know,4.0,54
20303,leave,4.0,31
20304,stay,2.0,56
20305,leave,2.0,75
20306,stay,4.0,36
20307,stay,5.0,34
20308,don't know,4.0,51
20309,stay,4.0,56
20310,stay,,84
20311,stay,4.0,48
20312,stay,3.0,42
20313,stay,2.0,58
20314,stay,5.0,32
20315,leave,3.0,52
20316,leave,,53
20317,leave,4.0,56
20318,stay,2.0,60
20319,stay,,70
20320,leave,1.0,63
20321,stay,4.0,29
20322,stay,,60
20323,stay,1.0,55
20324,stay,5.0,42
20325,stay,2.0,54
20326,don't know,2.0,42
20327,leave,1.0,75
20328,stay,4.0,76
20329,leave,1.0,68
20330,leave,5.0,45
20331,leave,1.0,67
20332,leave,1.0,66
20333,stay,3.0,75
20334,stay,3.0,41
20335,leave,,50
20336,stay,4.0,68
20337,leave,4.0,35
20338,stay,3.0,45
20339,leave,5.0,38
20340,stay,4.0,56
20341,don't know,1.0,45
20342,leave,2.0,49
20343,stay,4.0,41
20344,don't know,4.0,37
20345,leave,2.0,52
20346,leave,3.0,46
20347,stay,2.0,51
20348,stay,3.0,49
20349,stay,4.0,30
20350,stay,4.0,45
20351,leave,4.0,65
20352,stay,4.0,73
20353,stay,2.0,32
20354,leave,4.0,41
20355,stay,4.0,32
20356,stay,3.0,53
20357,stay,4.0,65
20358,don't know,,48
20359,don't know,3.0,68
20360,leave,2.0,51
20361,stay,5.0,40
20362,leave,,57
20363,stay,4.0,40
20364,stay,4.0,48
20365,leave,2.0,56
20366,stay,2.0,47
20367,stay,2.0,71
20368,stay,4.0,58
20369,stay,,34
20370,leave,2.0,46
20371,leave,2.0,59
20372,stay,4.0,46
20373,stay,2.0,60
20374,stay,4.0,55
20375,stay,2.0,53
20376,leave,,65
20377,leave,3.0,63
20378,stay,4.0,52
20379,stay,5.0,30
20380,stay,2.0,59
20381,leave,4.0,28
20382,stay,5.0,38
20383,leave,4.0,73
20384,leave,1.0,46
20385,leave,2.0,61
20386,stay,4.0,33
20387,leave,4.0,54
20388,stay,4.0,61
20389,don't know,2.0,69
20390,leave,4.0,71
20391,leave,,50
20392,stay,4.0,35
20393,stay,4.0,62
20394,leave,3.0,64
20395,leave,3.0,70
20396,leave,,72
20397,leave,4.0,58
20398,leave,2.0,54
20399,stay,4.0,58
20400,stay,3.0,28
20401,leave,1.0,52
20402,stay,2.0,61
20403,stay,5.0,34
20404,stay,1.0,69
20405,leave,2.0,48
20406,leave,4.0,63
20407,stay,,54
20408,leave,2.0,52
20409,stay,4.0,57
20410,leave,2.0,58
20411,stay,3.0,59
20412,stay,4.0,59
20413,leave,4.0,30
20414,stay,5.0,53
20415,leave,2.0,41
20416,stay,4.0,46
20417,leave,2.0,49
20418,leave,4.0,60
20419,leave,4.0,37
20420,stay,4.0,77
20421,stay,2.0,55
20422,stay,2.0,27
20423,stay,3.0,37
20424,stay,2.0,53
20425,leave,2.0,54
20426,don't know,2.0,43
20427,stay,4.0,54
20428,leave,2.0,58
20429,leave,4.0,61
20430,don't know,1.0,84
20431,stay,4.0,58
20432,stay,4.0,37
20433,leave,,32
20434,don't know,4.0,45
20435,stay,4.0,55
20436,stay,1.0,41
20437,leave,1.0,60
20438,stay,2.0,48
20439,leave,4.0,58
20440,leave,3.0,38
20441,stay,4.0,34
20442,stay,3.0,55
20443,don't know,3.0,31
20444,leave,,33
20445,leave,3.0,38
20446,stay,1.0,58
20447,leave,3.0,41
20448,stay,3.0,41
20449,stay,,59
20450,leave,4.0,51
20451,leave,2.0,62
20452,stay,2.0,70
20453,leave,3.0,50
20454,stay,1.0,68
20455,leave,4.0,45
20456,stay,4.0,43
20457,leave,4.0,55
20458,leave,2.0,56
20459,stay,2.0,54
20460,leave,,49
20461,leave,4.0,55
20462,leave,,53
20463,don't know,4.0,63
20464,leave,4.0,60
20465,stay,1.0,68
20466,leave,2.0,60
20467,stay,5.0,44
20468,stay,4.0,53
20469,don't know,1.0,67
20470,leave,2.0,57
20471,leave,4.0,51
20472,stay,3.0,54
20473,stay,4.0,49
20474,stay,3.0,33
20475,leave,2.0,62
20476,stay,5.0,38
20477,leave,4.0,59
20478,leave,2.0,45
20479,stay,4.0,58
20480,stay,3.0,56
20481,stay,3.0,52
20482,leave,2.0,58
20483,leave,2.0,69
20484,don't know,,39
20485,leave,2.0,43
20486,leave,,30
20487,leave,2.0,56
20488,don't know,2.0,64
20489,stay,4.0,34
20490,leave,,61
20491,leave,3.0,66
20492,stay,1.0,69
20493,leave,,59
20494,leave,4.0,58
20495,stay,4.0,57
20496,leave,3.0,52
20497,leave,,48
20498,leave,2.0,53
20499,stay,3.0,49
20500,leave,3.0,36
20501,stay,,58
20502,stay,5.0,74
20503,stay,4.0,48
20504,stay,2.0,67
20505,leave,4.0,40
20506,stay,3.0,63
20507,leave,3.0,58
20508,stay,4.0,33
20509,don't know,3.0,52
20510,don't know,2.0,44
20511,stay,3.0,70
20512,leave,4.0,49
20513,leave,2.0,69
20514,leave,4.0,42
20515,stay,,52
20516,don't know,2.0,39
20517,stay,4.0,67
20518,don't know,4.0,62
20519,leave,4.0,49
20520,leave,4.0,61
20521,leave,2.0,49
20522,leave,,68
20523,leave,2.0,69
20524,stay,3.0,41
20525,leave,3.0,49
20526,stay,4.0,56
20527,stay,3.0,53
20528,stay,4.0,29
20529,leave,2.0,44
20530,stay,4.0,39
20531,leave,2.0,39
20532,leave,3.0,31
20533,leave,4.0,36
20534,leave,,51
20535,stay,2.0,59
20536,leave,4.0,71
20537,stay,3.0,60
20538,leave,4.0,27
20539,stay,3.0,31
20540,leave,1.0,47
20541,leave,4.0,61
20542,stay,2.0,43
20543,stay,2.0,67
20544,leave,2.0,40
20545,leave,4.0,51
20546,won't vote,2.0,51
20547,stay,3.0,63
20548,stay,5.0,32
20549,stay,4.0,36
20550,stay,4.0,60
20551,leave,1.0,53
20552,leave,4.0,33
20553,leave,3.0,44
20554,leave,4.0,53
20555,stay,2.0,57
20556,don't know,2.0,56
20557,stay,3.0,57
20558,stay,4.0,38
20559,don't know,4.0,60
20560,don't know,,48
20561,won't vote,4.0,25
20562,stay,4.0,57
20563,won't vote,2.0,35
20564,stay,4.0,60
20565,stay,4.0,60
20566,leave,1.0,61
20567,leave,2.0,53
20568,leave,3.0,35
20569,leave,3.0,63
20570,don't know,,56
20571,stay,2.0,60
20572,leave,3.0,66
20573,stay,3.0,35
20574,don't know,,54
20575,leave,4.0,51
20576,stay,3.0,34
20577,leave,4.0,29
20578,stay,3.0,38
20579,leave,3.0,60
20580,leave,2.0,52
20581,stay,2.0,50
20582,leave,4.0,48
20583,leave,,40
20584,leave,3.0,62
20585,leave,1.0,60
20586,leave,2.0,50
20587,don't know,4.0,56
20588,leave,3.0,41
20589,leave,1.0,53
20590,leave,3.0,73
20591,leave,3.0,58
20592,stay,5.0,50
20593,leave,5.0,25
20594,leave,4.0,50
20595,leave,,62
20596,leave,4.0,58
20597,leave,2.0,39
20598,leave,,65
20599,leave,2.0,56
20600,stay,3.0,36
20601,stay,4.0,66
20602,leave,1.0,64
20603,leave,4.0,43
20604,leave,4.0,38
20605,leave,2.0,72
20606,don't know,4.0,72
20607,stay,5.0,25
20608,leave,,71
20609,leave,3.0,56
20610,leave,3.0,62
20611,stay,4.0,33
20612,leave,1.0,61
20613,leave,,60
20614,leave,,55
20615,stay,4.0,39
20616,leave,4.0,53
20617,stay,4.0,44
20618,stay,5.0,45
20619,stay,4.0,30
20620,leave,4.0,51
20621,stay,2.0,67
20622,leave,,57
20623,don't know,5.0,61
20624,leave,4.0,38
20625,leave,2.0,54
20626,leave,2.0,64
20627,leave,,61
20628,stay,2.0,74
20629,leave,1.0,60
20630,stay,3.0,63
20631,leave,4.0,51
20632,stay,,44
20633,stay,4.0,62
20634,leave,2.0,72
20635,stay,4.0,34
20636,stay,5.0,52
20637,stay,1.0,59
20638,don't know,4.0,56
20639,leave,3.0,47
20640,stay,4.0,53
20641,leave,2.0,43
20642,leave,1.0,73
20643,leave,1.0,52
20644,stay,4.0,59
20645,leave,5.0,52
20646,leave,4.0,51
20647,stay,4.0,58
20648,leave,1.0,69
20649,don't know,3.0,40
20650,stay,4.0,43
20651,stay,5.0,32
20652,stay,3.0,52
20653,leave,2.0,69
20654,leave,2.0,58
20655,don't know,,69
20656,don't know,3.0,33
20657,don't know,,45
20658,won't vote,,29
20659,leave,,73
20660,leave,4.0,37
20661,stay,4.0,33
20662,leave,3.0,39
20663,stay,4.0,24
20664,stay,2.0,35
20665,stay,5.0,44
20666,leave,4.0,51
20667,leave,2.0,64
20668,stay,4.0,58
20669,leave,4.0,49
20670,leave,3.0,60
20671,stay,2.0,46
20672,leave,2.0,60
20673,leave,1.0,61
20674,stay,5.0,60
20675,leave,,60
20676,stay,2.0,64
20677,leave,2.0,53
20678,leave,1.0,72
20679,leave,3.0,51
20680,leave,3.0,38
20681,leave,5.0,30
20682,leave,,56
20683,leave,2.0,66
20684,don't know,2.0,55
20685,leave,2.0,58
20686,don't know,4.0,55
20687,stay,2.0,69
20688,stay,,59
20689,stay,4.0,37
20690,leave,3.0,40
20691,leave,3.0,61
20692,leave,2.0,66
20693,leave,3.0,60
20694,leave,4.0,76
20695,leave,4.0,64
20696,leave,2.0,59
20697,stay,2.0,36
20698,stay,2.0,46
20699,stay,2.0,53
20700,leave,2.0,58
20701,leave,4.0,53
20702,stay,3.0,66
20703,leave,1.0,76
20704,stay,4.0,58
20705,leave,4.0,23
20706,stay,2.0,54
20707,leave,2.0,51
20708,stay,2.0,60
20709,leave,4.0,58
20710,stay,,57
20711,stay,4.0,64
20712,stay,2.0,42
20713,leave,4.0,72
20714,leave,2.0,24
20715,leave,4.0,36
20716,leave,3.0,59
20717,stay,4.0,47
20718,stay,2.0,52
20719,stay,,46
20720,stay,3.0,66
20721,leave,2.0,44
20722,leave,,46
20723,leave,2.0,47
20724,leave,2.0,57
20725,leave,3.0,35
20726,stay,4.0,30
20727,stay,2.0,48
20728,stay,4.0,46
20729,leave,4.0,45
20730,stay,4.0,58
20731,don't know,4.0,45
20732,leave,2.0,46
20733,stay,4.0,33
20734,stay,4.0,46
20735,stay,,57
20736,stay,3.0,49
20737,stay,3.0,48
20738,stay,3.0,43
20739,leave,4.0,35
20740,stay,,44
20741,stay,4.0,24
20742,leave,3.0,46
20743,stay,4.0,41
20744,leave,2.0,44
20745,leave,4.0,32
20746,stay,5.0,59
20747,leave,2.0,56
20748,leave,5.0,47
20749,stay,4.0,47
20750,leave,2.0,34
20751,leave,3.0,61
20752,stay,3.0,65
20753,leave,4.0,31
20754,leave,4.0,67
20755,leave,2.0,54
20756,leave,1.0,71
20757,leave,3.0,31
20758,leave,4.0,23
20759,stay,4.0,48
20760,stay,3.0,67
20761,leave,,64
20762,leave,4.0,49
20763,stay,4.0,28
20764,leave,1.0,36
20765,stay,4.0,64
20766,stay,3.0,57
20767,leave,3.0,58
20768,stay,3.0,36
20769,leave,4.0,45
20770,stay,,57
20771,stay,4.0,43
20772,leave,3.0,55
20773,leave,4.0,40
20774,stay,5.0,36
20775,leave,3.0,67
20776,stay,2.0,65
20777,leave,3.0,79
20778,leave,3.0,59
20779,leave,3.0,52
20780,stay,3.0,34
20781,leave,2.0,63
20782,leave,2.0,55
20783,stay,4.0,33
20784,leave,3.0,35
20785,don't know,2.0,48
20786,leave,2.0,64
20787,stay,4.0,25
20788,leave,2.0,51
20789,leave,2.0,54
20790,stay,4.0,23
20791,stay,3.0,54
20792,stay,2.0,61
20793,stay,,49
20794,stay,4.0,70
20795,stay,,57
20796,stay,3.0,47
20797,stay,3.0,26
20798,stay,,26
20799,leave,4.0,30
20800,stay,5.0,73
20801,leave,1.0,70
20802,leave,4.0,53
20803,stay,4.0,24
20804,stay,2.0,46
20805,leave,2.0,54
20806,don't know,4.0,37
20807,stay,4.0,36
20808,leave,4.0,60
20809,leave,4.0,53
20810,stay,,44
20811,leave,4.0,29
20812,stay,2.0,39
20813,leave,4.0,33
20814,stay,3.0,37
20815,leave,2.0,64
20816,won't vote,5.0,36
20817,leave,3.0,39
20818,leave,2.0,63
20819,stay,4.0,34
20820,stay,4.0,57
20821,leave,,47
20822,stay,2.0,28
20823,stay,5.0,63
20824,stay,3.0,35
20825,stay,2.0,57
20826,leave,1.0,59
20827,stay,3.0,34
20828,stay,4.0,48
20829,don't know,2.0,25
20830,leave,,25
20831,leave,4.0,28
20832,stay,1.0,54
20833,won't vote,2.0,35
20834,stay,4.0,56
20835,stay,5.0,29
20836,leave,,37
20837,stay,2.0,36
20838,stay,4.0,34
20839,stay,2.0,53
20840,stay,4.0,69
20841,don't know,4.0,41
20842,stay,5.0,64
20843,stay,4.0,27
20844,stay,4.0,25
20845,don't know,4.0,52
20846,leave,2.0,49
20847,stay,1.0,59
20848,stay,4.0,27
20849,stay,2.0,70
20850,leave,3.0,37
20851,leave,2.0,48
20852,stay,5.0,44
20853,leave,3.0,44
20854,stay,2.0,43
20855,stay,5.0,48
20856,stay,3.0,43
20857,leave,3.0,61
20858,leave,,58
20859,stay,4.0,36
20860,don't know,2.0,52
20861,leave,2.0,54
20862,leave,1.0,40
20863,leave,3.0,44
20864,don't know,2.0,50
20865,stay,5.0,46
20866,stay,,53
20867,don't know,4.0,37
20868,leave,4.0,33
20869,stay,,69
20870,stay,2.0,36
20871,leave,2.0,44
20872,stay,4.0,24
20873,won't vote,3.0,39
20874,stay,2.0,27
20875,stay,3.0,56
20876,stay,4.0,44
20877,leave,4.0,38
20878,leave,2.0,65
20879,stay,2.0,40
20880,leave,,25
20881,stay,3.0,23
20882,don't know,4.0,32
20883,leave,2.0,58
20884,leave,2.0,25
20885,stay,2.0,72
20886,leave,2.0,54
20887,leave,3.0,66
20888,stay,2.0,76
20889,leave,2.0,49
20890,won't vote,2.0,43
20891,stay,4.0,34
20892,leave,2.0,62
20893,stay,4.0,65
20894,leave,2.0,68
20895,leave,4.0,25
20896,don't know,,59
20897,leave,4.0,66
20898,stay,5.0,32
20899,don't know,1.0,61
20900,leave,4.0,61
20901,leave,,38
20902,leave,,51
20903,stay,4.0,41
20904,stay,4.0,23
20905,stay,4.0,49
20906,stay,3.0,37
20907,stay,3.0,31
20908,stay,1.0,61
20909,stay,4.0,54
20910,stay,3.0,37
20911,leave,3.0,29
20912,stay,3.0,46
20913,stay,3.0,48
20914,leave,2.0,40
20915,leave,4.0,35
20916,stay,4.0,47
20917,leave,4.0,31
20918,leave,2.0,58
20919,leave,5.0,25
20920,leave,3.0,22
20921,leave,2.0,54
20922,leave,2.0,52
20923,leave,3.0,54
20924,leave,3.0,40
20925,leave,2.0,44
20926,leave,5.0,43
20927,don't know,3.0,27
20928,stay,,54
20929,stay,4.0,23
20930,stay,5.0,26
20931,stay,4.0,23
20932,stay,3.0,36
20933,leave,4.0,51
20934,stay,2.0,63
20935,stay,4.0,24
20936,don't know,,58
20937,stay,2.0,43
20938,leave,4.0,44
20939,leave,2.0,44
20940,won't vote,2.0,41
20941,leave,2.0,56
20942,don't know,,23
20943,stay,4.0,62
20944,leave,,44
20945,stay,2.0,52
20946,stay,4.0,59
20947,leave,1.0,86
20948,stay,4.0,28
20949,stay,2.0,78
20950,stay,5.0,47
20951,stay,5.0,72
20952,leave,4.0,53
20953,leave,,58
20954,stay,4.0,25
20955,leave,4.0,23
20956,stay,,50
20957,stay,3.0,39
20958,stay,1.0,44
20959,leave,3.0,62
20960,stay,3.0,44
20961,stay,4.0,32
20962,leave,2.0,45
20963,stay,,44
20964,leave,4.0,50
20965,leave,2.0,52
20966,leave,3.0,61
20967,stay,4.0,60
20968,leave,4.0,43
20969,stay,,25
20970,leave,3.0,63
20971,leave,2.0,49
20972,leave,3.0,51
20973,stay,5.0,27
20974,stay,3.0,21
20975,leave,4.0,44
20976,leave,4.0,51
20977,stay,3.0,38
20978,won't vote,2.0,48
20979,stay,4.0,38
20980,leave,3.0,60
20981,stay,4.0,41
20982,stay,4.0,28
20983,stay,1.0,61
20984,stay,3.0,51
20985,stay,3.0,61
20986,stay,2.0,60
20987,stay,5.0,25
20988,stay,4.0,29
20989,leave,3.0,60
20990,stay,1.0,24
20991,stay,1.0,56
20992,leave,3.0,44
20993,leave,4.0,70
20994,leave,,58
20995,stay,3.0,23
20996,leave,1.0,67
20997,leave,4.0,69
20998,leave,2.0,29
20999,leave,3.0,51
21000,stay,4.0,35
21001,leave,4.0,40
21002,leave,3.0,65
21003,don't know,3.0,74
21004,stay,2.0,63
21005,stay,4.0,52
21006,leave,1.0,57
21007,leave,3.0,61
21008,stay,4.0,47
21009,don't know,4.0,25
21010,leave,2.0,53
21011,leave,4.0,62
21012,don't know,3.0,61
21013,stay,4.0,53
21014,leave,4.0,46
21015,stay,4.0,32
21016,won't vote,2.0,39
21017,don't know,4.0,28
21018,stay,4.0,24
21019,stay,5.0,25
21020,stay,4.0,49
21021,leave,,54
21022,stay,5.0,30
21023,leave,2.0,50
21024,stay,4.0,37
21025,leave,2.0,33
21026,leave,,51
21027,leave,2.0,68
21028,leave,4.0,36
21029,leave,2.0,53
21030,stay,2.0,60
21031,won't vote,,50
21032,stay,4.0,49
21033,stay,4.0,52
21034,don't know,,23
21035,stay,2.0,47
21036,leave,3.0,30
21037,stay,4.0,60
21038,stay,3.0,60
21039,stay,3.0,25
21040,stay,4.0,23
21041,stay,4.0,29
21042,stay,4.0,22
21043,leave,2.0,42
21044,stay,2.0,68
21045,stay,3.0,54
21046,leave,3.0,22
21047,leave,,71
21048,leave,2.0,43
21049,stay,3.0,38
21050,leave,1.0,69
21051,stay,4.0,58
21052,leave,3.0,71
21053,leave,2.0,52
21054,leave,5.0,50
21055,stay,4.0,53
21056,don't know,2.0,46
21057,stay,2.0,59
21058,stay,4.0,26
21059,stay,3.0,24
21060,stay,4.0,51
21061,stay,3.0,27
21062,leave,3.0,43
21063,stay,3.0,38
21064,leave,2.0,53
21065,stay,4.0,55
21066,stay,5.0,30
21067,leave,3.0,24
21068,leave,2.0,56
21069,leave,3.0,54
21070,leave,3.0,60
21071,leave,2.0,44
21072,leave,2.0,60
21073,leave,2.0,33
21074,don't know,4.0,48
21075,leave,2.0,58
21076,don't know,4.0,61
21077,leave,2.0,63
21078,don't know,4.0,28
21079,stay,,54
21080,stay,4.0,59
21081,stay,2.0,63
21082,stay,3.0,23
21083,stay,3.0,54
21084,stay,4.0,37
21085,stay,2.0,35
21086,leave,4.0,40
21087,don't know,,57
21088,stay,1.0,68
21089,leave,,60
21090,leave,,70
21091,stay,3.0,25
21092,stay,,60
21093,stay,4.0,59
21094,leave,4.0,40
21095,leave,3.0,55
21096,stay,5.0,41
21097,stay,4.0,34
21098,stay,4.0,55
21099,stay,4.0,54
21100,stay,2.0,30
21101,leave,3.0,57
21102,stay,3.0,50
21103,stay,4.0,29
21104,leave,,63
21105,stay,2.0,49
21106,stay,,48
21107,leave,,60
21108,leave,4.0,62
21109,leave,4.0,63
21110,stay,3.0,26
21111,stay,4.0,58
21112,leave,2.0,65
21113,leave,,70
21114,leave,,36
21115,stay,4.0,24
21116,stay,4.0,27
21117,leave,,55
21118,won't vote,,24
21119,stay,1.0,57
21120,stay,4.0,23
21121,stay,4.0,25
21122,stay,4.0,28
21123,leave,3.0,21
21124,leave,3.0,36
21125,stay,2.0,22
21126,stay,,46
21127,leave,4.0,48
21128,leave,1.0,69
21129,leave,,51
21130,leave,4.0,60
21131,leave,3.0,55
21132,stay,2.0,47
21133,leave,2.0,57
21134,leave,5.0,36
21135,leave,3.0,33
21136,leave,3.0,24
21137,stay,4.0,22
21138,leave,4.0,58
21139,don't know,3.0,57
21140,leave,1.0,59
21141,stay,5.0,28
21142,don't know,,56
21143,don't know,2.0,53
21144,don't know,3.0,36
21145,stay,4.0,22
21146,stay,5.0,47
21147,stay,4.0,48
21148,stay,4.0,35
21149,stay,4.0,23
21150,stay,4.0,23
21151,stay,4.0,22
21152,stay,4.0,24
21153,leave,4.0,27
21154,stay,3.0,21
21155,stay,5.0,37
21156,leave,4.0,35
21157,leave,,50
21158,stay,4.0,33
21159,stay,4.0,37
21160,stay,3.0,61
21161,stay,5.0,23
21162,leave,3.0,50
21163,stay,5.0,43
21164,leave,2.0,38
21165,stay,5.0,28
21166,leave,3.0,64
21167,stay,3.0,21
21168,leave,3.0,55
21169,leave,4.0,25
21170,stay,4.0,59
21171,leave,4.0,38
21172,stay,4.0,56
21173,stay,2.0,53
21174,stay,,56
21175,leave,1.0,72
21176,leave,4.0,34
21177,don't know,,50
21178,leave,2.0,62
21179,leave,2.0,35
21180,stay,4.0,35
21181,stay,4.0,22
21182,stay,5.0,34
21183,don't know,2.0,31
21184,stay,4.0,43
21185,leave,4.0,25
21186,don't know,,64
21187,stay,4.0,26
21188,leave,4.0,39
21189,stay,4.0,54
21190,leave,4.0,66
21191,leave,,59
21192,don't know,4.0,64
21193,leave,3.0,50
21194,stay,,32
21195,don't know,,20
21196,leave,4.0,23
21197,leave,3.0,67
21198,stay,4.0,56
21199,leave,3.0,58
21200,leave,2.0,39
21201,stay,3.0,22
21202,don't know,2.0,40
21203,stay,3.0,21
21204,leave,3.0,59
21205,stay,2.0,63
21206,stay,3.0,21
21207,stay,4.0,42
21208,stay,3.0,49
21209,stay,3.0,21
21210,stay,2.0,32
21211,stay,3.0,21
21212,don't know,4.0,23
21213,leave,4.0,27
21214,leave,4.0,27
21215,don't know,2.0,56
21216,leave,4.0,57
21217,leave,4.0,41
21218,leave,3.0,51
21219,leave,2.0,47
21220,don't know,4.0,49
21221,leave,4.0,73
21222,leave,3.0,52
21223,stay,4.0,21
21224,leave,4.0,47
21225,leave,,56
21226,won't vote,2.0,48
21227,stay,3.0,20
21228,stay,3.0,36
21229,stay,4.0,44
21230,stay,4.0,23
21231,leave,5.0,37
21232,leave,4.0,65
21233,stay,,27
21234,stay,3.0,27
21235,stay,1.0,25
21236,stay,3.0,42
21237,leave,2.0,37
21238,stay,3.0,20
21239,won't vote,3.0,19
21240,leave,1.0,69
21241,stay,2.0,58
21242,stay,4.0,34
21243,stay,1.0,50
21244,stay,4.0,23
21245,leave,4.0,22
21246,leave,3.0,69
21247,stay,4.0,34
21248,stay,5.0,54
21249,leave,2.0,22
21250,stay,,58
21251,stay,4.0,23
21252,leave,,61
21253,leave,2.0,46
21254,stay,3.0,63
21255,leave,4.0,51
21256,leave,,45
21257,don't know,2.0,32
21258,leave,,61
21259,stay,3.0,22
21260,leave,4.0,34
21261,leave,3.0,20
21262,stay,4.0,63
21263,stay,2.0,45
21264,stay,3.0,23
21265,leave,3.0,48
21266,don't know,4.0,30
21267,leave,4.0,46
21268,leave,3.0,52
21269,stay,4.0,32
21270,stay,3.0,28
21271,stay,2.0,49
21272,stay,4.0,63
21273,stay,3.0,54
21274,stay,4.0,48
21275,leave,,24
21276,stay,4.0,22
21277,stay,2.0,32
21278,stay,4.0,22
21279,stay,4.0,25
21280,leave,,21
21281,leave,3.0,58
21282,stay,4.0,29
21283,leave,2.0,60
21284,don't know,2.0,30
21285,don't know,,50
21286,stay,3.0,48
21287,leave,2.0,58
21288,stay,2.0,57
21289,stay,4.0,49
21290,leave,4.0,51
21291,won't vote,3.0,32
21292,stay,5.0,39
21293,stay,2.0,71
21294,stay,,66
21295,leave,3.0,36
21296,stay,2.0,73
21297,stay,,21
21298,leave,2.0,55
21299,leave,,26
21300,leave,3.0,32
21301,don't know,5.0,43
21302,stay,4.0,42
21303,leave,2.0,58
21304,stay,3.0,20
21305,stay,3.0,23
21306,leave,,62
21307,leave,,69
21308,leave,2.0,46
21309,leave,2.0,41
21310,stay,2.0,44
21311,leave,4.0,23
21312,don't know,3.0,25
21313,stay,3.0,48
21314,leave,4.0,60
21315,leave,4.0,67
21316,leave,3.0,47
21317,won't vote,2.0,22
21318,stay,2.0,40
21319,leave,4.0,36
21320,leave,,56
21321,don't know,,28
21322,stay,,31
21323,leave,3.0,49
21324,leave,5.0,64
21325,don't know,3.0,29
21326,stay,3.0,45
21327,stay,2.0,57
21328,leave,,44
21329,leave,,52
21330,don't know,4.0,38
21331,leave,3.0,52
21332,stay,2.0,64
21333,leave,,55
21334,stay,3.0,49
21335,leave,2.0,59
21336,leave,3.0,38
21337,don't know,2.0,46
21338,stay,3.0,35
21339,leave,3.0,63
21340,leave,3.0,51
21341,leave,4.0,49
21342,leave,2.0,65
21343,leave,3.0,21
21344,leave,,31
21345,leave,,48
21346,don't know,,52
21347,stay,2.0,59
21348,leave,2.0,37
21349,leave,2.0,35
21350,leave,4.0,44
21351,stay,5.0,33
21352,stay,4.0,33
21353,stay,5.0,52
21354,leave,4.0,37
21355,leave,4.0,30
21356,leave,4.0,50
21357,leave,2.0,55
21358,don't know,,48
21359,leave,2.0,41
21360,stay,4.0,37
21361,leave,3.0,60
21362,stay,2.0,65
21363,leave,3.0,35
21364,stay,1.0,45
21365,leave,4.0,26
21366,stay,5.0,50
21367,stay,3.0,55
21368,stay,4.0,56
21369,leave,4.0,49
21370,leave,3.0,38
21371,leave,3.0,39
21372,stay,4.0,22
21373,leave,3.0,27
21374,don't know,,56
21375,stay,5.0,55
21376,leave,,68
21377,don't know,2.0,55
21378,leave,3.0,21
21379,stay,3.0,60
21380,stay,2.0,65
21381,leave,3.0,57
21382,stay,5.0,46
21383,leave,,46
21384,leave,4.0,38
21385,leave,3.0,49
21386,leave,4.0,38
21387,stay,4.0,29
21388,leave,4.0,33
21389,leave,4.0,47
21390,don't know,2.0,60
21391,stay,4.0,47
21392,leave,4.0,67
21393,leave,,66
21394,stay,3.0,58
21395,stay,2.0,58
21396,don't know,4.0,48
21397,leave,2.0,42
21398,stay,,51
21399,stay,4.0,35
21400,stay,3.0,43
21401,leave,3.0,67
21402,don't know,2.0,55
21403,stay,4.0,31
21404,leave,2.0,42
21405,stay,4.0,46
21406,stay,4.0,50
21407,leave,2.0,32
21408,leave,2.0,55
21409,stay,4.0,52
